,name,experiment,label,day,day_moment,pbs,cage,group,eye,dose,path
99,OCT_Image_RE_Circle-2017-09-14-14-54-02.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C28,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 28 A1 GP A/OCT_Image_RE_Circle-2017-09-14-14-54-02.tif
100,OCT_Image_RE_Circle-2017-09-14-14-55-02.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C28,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 28 A1 GP A/OCT_Image_RE_Circle-2017-09-14-14-55-02.tif
101,OCT_Image_RE_Circle-2017-09-14-14-55-43.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C28,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 28 A1 GP A/OCT_Image_RE_Circle-2017-09-14-14-55-43.tif
102,OCT_Image_RE_Circle-2017-09-14-14-56-26.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C28,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 28 A1 GP A/OCT_Image_RE_Circle-2017-09-14-14-56-26.tif
103,OCT_Image_RE_Circle-2017-09-15-17-15-56.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-15-17-15-56.tif
104,OCT_Image_RE_Circle-2017-09-15-17-16-04.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-15-17-16-04.tif
105,OCT_Image_RE_Circle-2017-09-15-17-14-50.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-15-17-14-50.tif
106,OCT_Image_RE_Circle-2017-09-15-17-15-22.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-15-17-15-22.tif
107,OCT_Image_RE_Circle-2017-09-15-17-16-37.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-15-17-16-37.tif
108,OCT_Image_RE_Circle-2017-09-15-17-14-05.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-15-17-14-05.tif
109,OCT_Image_RE_Circle-2017-09-15-17-14-19.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-15-17-14-19.tif
110,OCT_Image_RE_Circle-2017-09-15-17-14-09.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-15-17-14-09.tif
111,OCT_Image_RE_Circle-2017-09-15-17-16-24.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-15-17-16-24.tif
112,OCT_Image_RE_Circle-2017-09-15-17-15-51.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C30,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 30 A3 GP C/OCT_Image_RE_Circle-2017-09-15-17-15-51.tif
117,OCT_Image_RE_Circle-2017-09-15-12-43-35.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-15-12-43-35.tif
118,OCT_Image_RE_Circle-2017-09-15-12-40-10.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-15-12-40-10.tif
119,OCT_Image_RE_Circle-2017-09-15-12-43-11.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-15-12-43-11.tif
120,OCT_Image_RE_Circle-2017-09-15-12-40-22.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-15-12-40-22.tif
121,OCT_Image_RE_Circle-2017-09-15-12-39-12.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-15-12-39-12.tif
122,OCT_Image_RE_Circle-2017-09-15-12-39-44.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-15-12-39-44.tif
123,OCT_Image_RE_Circle-2017-09-15-12-39-37.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-15-12-39-37.tif
124,OCT_Image_RE_Circle-2017-09-15-12-43-25.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-15-12-43-25.tif
125,OCT_Image_RE_Circle-2017-09-15-12-42-31.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-15-12-42-31.tif
126,OCT_Image_RE_Circle-2017-09-15-12-39-00.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C29,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 29 A4 GP B/OCT_Image_RE_Circle-2017-09-15-12-39-00.tif
131,OCT_Image_RE_Circle-2017-09-14-12-39-46.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-14-12-39-46.tif
132,OCT_Image_RE_Circle-2017-09-14-12-43-18.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-14-12-43-18.tif
133,OCT_Image_RE_Circle-2017-09-14-12-41-53.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-14-12-41-53.tif
134,OCT_Image_RE_Circle-2017-09-14-12-37-18.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-14-12-37-18.tif
135,OCT_Image_RE_Circle-2017-09-14-12-40-42.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-14-12-40-42.tif
136,OCT_Image_RE_Circle-2017-09-14-12-42-02.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-14-12-42-02.tif
137,OCT_Image_RE_Circle-2017-09-14-12-39-25.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-14-12-39-25.tif
138,OCT_Image_RE_Circle-2017-09-14-12-37-02.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-14-12-37-02.tif
139,OCT_Image_RE_Circle-2017-09-14-12-39-54.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-14-12-39-54.tif
140,OCT_Image_RE_Circle-2017-09-14-12-39-17.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-14-12-39-17.tif
141,OCT_Image_RE_Circle-2017-09-14-12-38-21.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A4 GP A/OCT_Image_RE_Circle-2017-09-14-12-38-21.tif
145,OCT_Image_RE_Circle-2017-09-14-11-38-31.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A2 GP A/OCT_Image_RE_Circle-2017-09-14-11-38-31.tif
146,OCT_Image_RE_Circle-2017-09-14-11-37-59.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A2 GP A/OCT_Image_RE_Circle-2017-09-14-11-37-59.tif
147,OCT_Image_RE_Circle-2017-09-14-11-39-15.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A2 GP A/OCT_Image_RE_Circle-2017-09-14-11-39-15.tif
148,OCT_Image_RE_Circle-2017-09-14-11-40-45.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A2 GP A/OCT_Image_RE_Circle-2017-09-14-11-40-45.tif
149,OCT_Image_RE_Circle-2017-09-14-11-35-37.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A2 GP A/OCT_Image_RE_Circle-2017-09-14-11-35-37.tif
150,OCT_Image_RE_Circle-2017-09-14-11-39-09.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A2 GP A/OCT_Image_RE_Circle-2017-09-14-11-39-09.tif
151,OCT_Image_RE_Circle-2017-09-14-11-35-27.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A2 GP A/OCT_Image_RE_Circle-2017-09-14-11-35-27.tif
152,OCT_Image_RE_Circle-2017-09-14-11-39-54.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A2 GP A/OCT_Image_RE_Circle-2017-09-14-11-39-54.tif
153,OCT_Image_RE_Circle-2017-09-14-11-37-14.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A2 GP A/OCT_Image_RE_Circle-2017-09-14-11-37-14.tif
154,OCT_Image_RE_Circle-2017-09-14-11-41-00.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A2 GP A/OCT_Image_RE_Circle-2017-09-14-11-41-00.tif
155,OCT_Image_RE_Circle-2017-09-14-11-39-45.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A2 GP A/OCT_Image_RE_Circle-2017-09-14-11-39-45.tif
161,OCT_Image_RE_Circle-2017-09-14-10-49-56.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A1 GP A/OCT_Image_RE_Circle-2017-09-14-10-49-56.tif
162,OCT_Image_RE_Circle-2017-09-14-10-51-17.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A1 GP A/OCT_Image_RE_Circle-2017-09-14-10-51-17.tif
163,OCT_Image_RE_Circle-2017-09-14-10-48-12.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A1 GP A/OCT_Image_RE_Circle-2017-09-14-10-48-12.tif
164,OCT_Image_RE_Circle-2017-09-14-10-54-10.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A1 GP A/OCT_Image_RE_Circle-2017-09-14-10-54-10.tif
165,OCT_Image_RE_Circle-2017-09-14-10-54-00.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A1 GP A/OCT_Image_RE_Circle-2017-09-14-10-54-00.tif
166,OCT_Image_RE_Circle-2017-09-14-10-51-01.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A1 GP A/OCT_Image_RE_Circle-2017-09-14-10-51-01.tif
167,OCT_Image_RE_Circle-2017-09-14-10-47-45.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A1 GP A/OCT_Image_RE_Circle-2017-09-14-10-47-45.tif
168,OCT_Image_RE_Circle-2017-09-14-10-51-09.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A1 GP A/OCT_Image_RE_Circle-2017-09-14-10-51-09.tif
169,OCT_Image_RE_Circle-2017-09-14-10-46-53.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A1 GP A/OCT_Image_RE_Circle-2017-09-14-10-46-53.tif
170,OCT_Image_RE_Circle-2017-09-14-10-47-35.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A1 GP A/OCT_Image_RE_Circle-2017-09-14-10-47-35.tif
171,OCT_Image_RE_Circle-2017-09-14-10-47-01.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C27,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 27 A1 GP A/OCT_Image_RE_Circle-2017-09-14-10-47-01.tif
177,OCT_Image_RE_Circle-2017-09-15-16-24-41.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C30,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 30 A4 GP C/OCT_Image_RE_Circle-2017-09-15-16-24-41.tif
178,OCT_Image_RE_Circle-2017-09-15-16-21-30.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C30,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 30 A4 GP C/OCT_Image_RE_Circle-2017-09-15-16-21-30.tif
179,OCT_Image_RE_Circle-2017-09-15-16-21-37.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C30,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 30 A4 GP C/OCT_Image_RE_Circle-2017-09-15-16-21-37.tif
180,OCT_Image_RE_Circle-2017-09-15-16-21-44.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C30,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 30 A4 GP C/OCT_Image_RE_Circle-2017-09-15-16-21-44.tif
181,OCT_Image_RE_Circle-2017-09-15-16-22-30.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C30,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 30 A4 GP C/OCT_Image_RE_Circle-2017-09-15-16-22-30.tif
182,OCT_Image_RE_Circle-2017-09-15-16-23-50.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C30,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 30 A4 GP C/OCT_Image_RE_Circle-2017-09-15-16-23-50.tif
183,OCT_Image_RE_Circle-2017-09-15-16-21-24.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C30,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 30 A4 GP C/OCT_Image_RE_Circle-2017-09-15-16-21-24.tif
184,OCT_Image_RE_Circle-2017-09-15-16-24-31.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C30,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 30 A4 GP C/OCT_Image_RE_Circle-2017-09-15-16-24-31.tif
185,OCT_Image_RE_Circle-2017-09-15-16-24-01.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C30,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 30 A4 GP C/OCT_Image_RE_Circle-2017-09-15-16-24-01.tif
186,OCT_Image_RE_Circle-2017-09-15-16-23-18.tif,Study C-2  ET1 17-9-1,pathological,14,-,-,C30,A4,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/Day 14/C 30 A4 GP C/OCT_Image_RE_Circle-2017-09-15-16-23-18.tif
191,OCT_Image_RE_Circle-2017-09-01-12-05-45.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A3 GP A/OCT_Image_RE_Circle-2017-09-01-12-05-45.tif
192,OCT_Image_RE_Circle-2017-09-01-12-03-40.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A3 GP A/OCT_Image_RE_Circle-2017-09-01-12-03-40.tif
193,OCT_Image_RE_Circle-2017-09-01-12-03-48.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A3 GP A/OCT_Image_RE_Circle-2017-09-01-12-03-48.tif
194,OCT_Image_RE_Circle-2017-09-01-12-05-35.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A3 GP A/OCT_Image_RE_Circle-2017-09-01-12-05-35.tif
195,OCT_Image_RE_Circle-2017-09-01-12-03-34.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A3 GP A/OCT_Image_RE_Circle-2017-09-01-12-03-34.tif
196,OCT_Image_RE_Circle-2017-09-01-12-05-21.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A3 GP A/OCT_Image_RE_Circle-2017-09-01-12-05-21.tif
197,OCT_Image_RE_Circle-2017-09-01-12-04-38.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A3 GP A/OCT_Image_RE_Circle-2017-09-01-12-04-38.tif
198,OCT_Image_RE_Circle-2017-09-01-12-05-10.tif,Study C-2  ET1 17-9-1,healthy,0,before,-,C27,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/Study C-2  ET1 17-9-1/1 Before Injection/C 27 A3 GP A/OCT_Image_RE_Circle-2017-09-01-12-05-10.tif
